,Unnamed: 0,marca,nombre,presentacion,producto_id,precio,sucursal_id,semana,comercioid,banderaid,banderadescripcion,comerciorazonsocial,provincia,localidad,direccion,lat,lng,sucursalnombre,sucursaltipo
1249,1249,EGRAN,Barra Crocante de Arroz con Coco Egran 60 Gr,1.0 un,7791476005974,51.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1250,1250,VERITAS,Fijador en Gel Veritas Pote 325 Gr,325.0 gr,7791520006902,187.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1251,1251,DADA,Vino Tinto Mokka 2 Dada 750 Cc,750.0 cc,7791540044519,220.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1252,1252,ALMA MORA,Vino Tinto Blend Alma Mora 750 Cc,750.0 cc,7791540045721,221.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1253,1253,BAUTISMO,Vino Tinto Blend Bautismo 750 Ml,750.0 ml,7791540049927,159.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1254,1254,SANTA ROSA,Queso Sardo Trozado Santa Rosa 1 Kg,1.0 kg,7791564012617,1059.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1255,1255,KEVIN,Colonia Kevin Black 60 Ml,60.0 ml,7791600018016,635.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1256,1256,CIEL,Desodorante en Aerosol Ciel 123 Cc,123.0 cc,7791600030346,189.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1257,1257,PIBES,Colonia para Nin?os Pibes 80 Cc,80.0 ml,7791600050092,277.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1258,1258,PACO,Colonia para Niños Paco 60 Ml,60.0 ml,7791600173135,295.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1259,1259,MUJERCITAS,Colonia para Niños Mujercitas 80 Ml,80.0 ml,7791600595128,323.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1260,1260,MARGADAN,Margarina en Pan Margadan 500 Gr,500.0 gr,7791620186962,137.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1261,1261,CASTELL,Aceitunas Verdes Descarozadas en Doypack Castell 150 Gr,150.0 gr,7791675303000,88.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1262,1262,SANTA JULIA,Vino Tinto Malbec Reserva Santa Julia 750 Cc,750.0 cc,7791728000566,219.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1263,1263,MIRINDA,Gaseosa Naranja Regular Mirinda 250 Cc,250.0 cc,7791813333012,30.5,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1264,1264,PASO DE LOS TOROS,Gaseosa Pomelo Paso de los Toros 500 Cc,500.0 cc,7791813420385,45.5,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1265,1265,PASO DE LOS TOROS,Gaseosa Pomelo Light Paso de los Toros 1.5 Lt,1.5 lt,7791813421412,96.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1266,1266,PASO DE LOS TOROS,Gaseosa Pomelo Regular Paso de los Toros 2.25 Lt,2.25 lt,7791813423386,126.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1267,1267,SWEETY,Papel Higienico Doble Hoja Sweety Extra Blanco 4 Un 30 Mt,120.0 mt,7791828006208,115.92,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1268,1268,LOS HAROLDOS,Vino Tinto Fino Blend Estate Los Haroldos 750 Cc,750.0 cc,7791843010587,216.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1269,1269,NATURA,Ketchup Natura 500 Gr,500.0 gr,7791866000664,128.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1270,1270,WOODY,Suavizante para La Ropa Doypack Woody 900 Ml,900.0 ml,7791905000426,65.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1271,1271,AKTIOL,Talco en Aerosol Aktiol 1 Un,1.0 un,7791905004691,128.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1272,1272,POLYANA,Shampoo Ceramidas Doypack Polyana 300 Ml,300.0 ml,7791905023128,50.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1273,1273,ROSA BLANCA,Rebozador Bolsa Rosa Blanca 12 Un 500 Gr,500.0 gr,7791990000141,72.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1274,1274,EQUALSWEET,Edulcorante en Sobres Equal Stevia 100 Un,100.0 un,7792129003637,230.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1275,1275,GATORADE,Bebida Isotonica Naranja Gatorade 1.25 Lt,1.25 lt,7792170110551,125.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1276,1276,MAMÁ COCINA,Rebozador Freir Fortificado Mama Cocina Plus 500 Gr,500.0 gr,7792180004765,60.78,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1277,1277,MAMÁ COCINA,Premezcla para Ñoquis de Papa Mama Cocina Plus 400 Gr,400.0 gr,7792180006752,110.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1278,1278,9 DE ORO,Budin de Vainilla 9 De Oro 220 Gr,220.0 gr,7792180133373,84.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1279,1279,ORIETA,Mermelada de Ciruela Pote Orieta 500 Gr,500.0 gr,7792260000052,56.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1280,1280,ORIETA,Dulce de Membrillo Prodiabet Bandeja Orieta 400 Gr,400.0 gr,7792260640050,123.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1281,1281,LA VICTORIA,Anana Fizz La Victoria 720 Cc,710.0 cc,7792316000036,115.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1282,1282,NORTON,Vino Blanco Norton Clasico 750 Ml,750.0 cc,7792319065261,156.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1283,1283,INALPA,Lentejas Secas Remojadas Lata Inalpa 350 Gr,350.0 gr,7792350006681,46.55,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1284,1284,GIACOMO,Capellettis Relleno Carne con Vitamina E Giacomo Capelettini 500 Gr,500.0 gr,7792390620021,189.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1285,1285,CUSENIER,Licor de Cafe al Cognac Cusenier 700 Cc,700.0 cc,7792410008365,228.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1286,1286,PREMIUM,Whisky Premium 1 Lt,1.0 lt,7792410515474,353.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1287,1287,LA GAUCHITA,Escobillon Multipisos con Punteras de Goma La Gauchita 1 Un,1.0 un,7792459002249,336.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1288,1288,GO,Fibra Esponja Antibacterial Protege Uñas Go 1 Un,1.0 un,7792459161007,25.9,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1289,1289,GO,Esponja de Acero Inoxidable Go 1 Un,1.0 un,7792459165029,55.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1290,1290,NUTREGAL,Fideos Semolados Tallarin Nutregal 500 Gr,500.0 gr,7792550709443,75.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1291,1291,AMANDA,Yerba Mate Premium Amanda 500 Gr,500.0 gr,7792710000052,176.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1292,1292,PATAGONIA,Cerveza Amber Lager Patagonia 730 Ml,730.0 ml,7792798002351,179.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1293,1293,QUILMES,Cerveza Negra Quilmes Stout 1 Lt,1.0 lt,7792798007400,119.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1294,1294,NESTLÉ,Agua Mineral sin Gas Nestle Pureza Vital 500 Cc,500.0 cc,7792799000899,46.9,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1295,1295,DOS ANCLAS,Coco Rallado Dos Anclas 40 Gr,40.0 gr,7792900000060,54.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1296,1296,DOS ANCLAS,Sal Entrefina en Paquete Dos Anclas 1 Kg,1.0 kg,7792900006895,72.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1297,1297,DOS ANCLAS,Jugo de Limon en Botella Dos Anclas 1 Lt,1.0 lt,7792900809014,188.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1298,1298,ISSUE,Activador Crema Issue Suave 30Vol 120 Ml,120.0 ml,7793008007029,76.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
1299,1299,ISSUE,Coloracion Tono 4 Castaño Issue 5 Un,1.0 un,7793008012610,149.0,2-1-096,precios_semana_20200413,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-B,Salto,Moreno 360,-34.290659999999995,-60.25439,SALTO,Supermercado
